claim_id,user_id,batch_id,store_id,claimed_at,channel_used,discount_at_claim_pct,fulfillment_type,completed,completed_at
CLM-0012394,USR-00062,BAT-001669,STR-004,2024-12-11T20:03:00,WhatsApp,0.0,pickup,True,2024-12-11T20:36:00
CLM-0012395,USR-00188,BAT-002067,STR-005,2025-01-05T14:02:00,WhatsApp,0.0,delivery,True,2025-01-05T14:34:00
CLM-0012396,USR-00321,BAT-002574,STR-006,2024-12-29T12:02:00,SMS,0.0,pickup,True,2024-12-29T13:56:00
CLM-0012397,USR-00183,BAT-001958,STR-005,2024-10-22T15:00:00,reply-YES,0.0,delivery,True,2024-10-22T16:51:00
CLM-0012398,USR-00296,BAT-000868,STR-002,2024-10-25T18:30:00,SMS,0.0,delivery,True,2024-10-25T19:40:00
CLM-0012399,USR-00223,BAT-002556,STR-006,2024-11-17T16:02:00,SMS,0.0,pickup,True,2024-11-17T17:46:00
CLM-0012400,USR-00265,BAT-001232,STR-003,2024-10-28T09:04:00,SMS,0.0,delivery,False,
CLM-0012401,USR-00138,BAT-001602,STR-004,2025-01-17T18:00:00,WhatsApp,0.0,pickup,False,
CLM-0012402,USR-00146,BAT-002645,STR-006,2025-01-30T19:04:00,reply-YES,0.0,pickup,True,2025-01-30T20:28:00
CLM-0012403,USR-00025,BAT-002116,STR-005,2025-01-23T16:31:00,reply-YES,0.0,pickup,True,2025-01-23T18:18:00
CLM-0012404,USR-00036,BAT-001318,STR-003,2025-01-12T18:00:00,SMS,0.0,delivery,True,2025-01-12T19:12:00
CLM-0012405,USR-00429,BAT-000295,STR-001,2024-10-22T21:39:00,reply-YES,0.0,pickup,True,2024-10-22T23:29:00
CLM-0012406,USR-00369,BAT-002521,STR-006,2025-02-04T15:13:00,WhatsApp,30.4,pickup,False,
CLM-0012407,USR-00489,BAT-001098,STR-003,2024-12-31T10:16:00,SMS,26.8,pickup,True,2024-12-31T10:38:00
CLM-0012408,USR-00465,BAT-001047,STR-003,2025-01-07T18:00:00,reply-YES,0.0,delivery,True,2025-01-07T19:54:00
CLM-0012409,USR-00383,BAT-000746,STR-002,2024-12-11T11:02:00,SMS,0.0,delivery,True,2024-12-11T12:58:00
CLM-0012410,USR-00485,BAT-001057,STR-003,2025-03-11T10:28:00,WhatsApp,0.0,delivery,True,2025-03-11T10:54:00
CLM-0012411,USR-00268,BAT-000749,STR-002,2025-03-16T15:07:00,reply-YES,0.0,delivery,False,
CLM-0012412,USR-00141,BAT-002439,STR-006,2024-12-21T19:01:00,WhatsApp,0.0,pickup,True,2024-12-21T20:16:00
CLM-0012413,USR-00104,BAT-001797,STR-004,2025-01-13T20:08:00,SMS,0.0,pickup,True,2025-01-13T20:40:00
CLM-0012414,USR-00091,BAT-000274,STR-001,2025-02-22T21:19:00,WhatsApp,0.0,delivery,True,2025-02-22T22:25:00
CLM-0012415,USR-00494,BAT-001587,STR-004,2024-11-06T20:03:00,reply-YES,0.0,delivery,True,2024-11-06T20:49:00
CLM-0012416,USR-00242,BAT-002552,STR-006,2025-02-20T21:10:00,SMS,0.0,pickup,True,2025-02-20T22:23:00
CLM-0012417,USR-00186,BAT-000896,STR-002,2025-02-03T18:24:00,SMS,0.0,pickup,False,
CLM-0012418,USR-00450,BAT-001652,STR-004,2024-10-24T13:16:00,SMS,0.0,delivery,True,2024-10-24T14:32:00
CLM-0012419,USR-00346,BAT-000404,STR-001,2025-01-17T18:27:00,SMS,0.0,delivery,False,
CLM-0012420,USR-00371,BAT-002055,STR-005,2024-12-27T10:14:00,WhatsApp,0.0,pickup,True,2024-12-27T10:46:00
CLM-0012421,USR-00249,BAT-002026,STR-005,2025-03-07T14:08:00,reply-YES,19.9,delivery,True,2025-03-07T15:05:00
CLM-0012422,USR-00277,BAT-000699,STR-002,2025-02-17T16:06:00,WhatsApp,0.0,pickup,True,2025-02-17T16:37:00
CLM-0012423,USR-00051,BAT-001320,STR-003,2024-11-03T18:22:00,SMS,0.0,delivery,True,2024-11-03T18:41:00
CLM-0012424,USR-00358,BAT-001571,STR-004,2025-01-24T16:02:00,SMS,0.0,delivery,True,2025-01-24T17:54:00
CLM-0012425,USR-00107,BAT-001780,STR-004,2024-11-23T14:03:00,reply-YES,0.0,pickup,False,
CLM-0012426,USR-00156,BAT-002585,STR-006,2025-03-16T21:08:00,reply-YES,0.0,delivery,True,2025-03-16T22:02:00
CLM-0012427,USR-00342,BAT-000411,STR-001,2024-11-29T20:24:00,reply-YES,0.0,pickup,True,2024-11-29T21:30:00
CLM-0012428,USR-00429,BAT-001107,STR-003,2024-11-10T15:17:00,WhatsApp,0.0,pickup,False,
CLM-0012429,USR-00055,BAT-001182,STR-003,2025-01-14T11:04:00,WhatsApp,0.0,pickup,True,2025-01-14T12:27:00
CLM-0012430,USR-00486,BAT-000725,STR-002,2025-02-25T19:00:00,WhatsApp,34.1,delivery,True,2025-02-25T20:25:00
CLM-0012431,USR-00084,BAT-001109,STR-003,2025-02-14T16:25:00,reply-YES,0.0,delivery,True,2025-02-14T17:56:00
CLM-0012432,USR-00062,BAT-001116,STR-003,2024-12-12T21:18:00,SMS,0.0,delivery,True,2024-12-12T22:12:00
CLM-0012433,USR-00337,BAT-000480,STR-002,2025-01-10T11:05:00,SMS,0.0,pickup,False,
CLM-0012434,USR-00037,BAT-002515,STR-006,2025-03-05T12:15:00,SMS,0.0,delivery,False,
CLM-0012435,USR-00192,BAT-002407,STR-006,2024-10-08T15:38:00,reply-YES,0.0,pickup,False,
CLM-0012436,USR-00073,BAT-001175,STR-003,2024-10-13T14:02:00,WhatsApp,24.8,delivery,True,2024-10-13T15:21:00
CLM-0012437,USR-00038,BAT-000317,STR-001,2025-01-13T16:12:00,SMS,0.0,pickup,True,2025-01-13T17:50:00
CLM-0012438,USR-00393,BAT-000310,STR-001,2025-03-31T11:02:00,reply-YES,0.0,delivery,False,
CLM-0012439,USR-00476,BAT-001165,STR-003,2025-03-04T09:03:00,WhatsApp,0.0,pickup,True,2025-03-04T10:29:00
CLM-0012440,USR-00349,BAT-000622,STR-002,2025-02-02T13:00:00,WhatsApp,0.0,delivery,True,2025-02-02T14:11:00
CLM-0012441,USR-00468,BAT-001378,STR-004,2024-12-12T20:44:00,reply-YES,0.0,delivery,False,
CLM-0012442,USR-00246,BAT-001198,STR-003,2024-11-28T10:01:00,reply-YES,0.0,delivery,True,2024-11-28T10:26:00
CLM-0012443,USR-00039,BAT-002532,STR-006,2024-12-09T18:18:00,WhatsApp,0.0,delivery,True,2024-12-09T18:39:00
CLM-0012444,USR-00451,BAT-000674,STR-002,2024-12-26T18:12:00,WhatsApp,0.0,delivery,True,2024-12-26T18:38:00
CLM-0012445,USR-00328,BAT-002204,STR-005,2025-02-24T13:19:00,reply-YES,0.0,delivery,False,
CLM-0012446,USR-00233,BAT-000307,STR-001,2025-01-24T12:05:00,SMS,0.0,pickup,True,2025-01-24T13:02:00
CLM-0012447,USR-00329,BAT-001226,STR-003,2025-03-09T15:09:00,SMS,0.0,delivery,True,2025-03-09T16:55:00
CLM-0012448,USR-00400,BAT-002500,STR-006,2025-01-30T15:09:00,WhatsApp,0.0,delivery,True,2025-01-30T16:12:00
CLM-0012449,USR-00003,BAT-001619,STR-004,2025-02-26T09:01:00,SMS,0.0,delivery,True,2025-02-26T09:49:00
CLM-0012450,USR-00207,BAT-002427,STR-006,2025-01-12T10:05:00,SMS,33.1,pickup,True,2025-01-12T11:51:00
CLM-0012451,USR-00002,BAT-001455,STR-004,2025-01-02T09:01:00,reply-YES,10.0,pickup,True,2025-01-02T09:24:00
CLM-0012452,USR-00305,BAT-000317,STR-001,2025-01-17T13:17:00,WhatsApp,0.0,delivery,True,2025-01-17T14:48:00
CLM-0012453,USR-00199,BAT-000235,STR-001,2024-12-11T13:23:00,WhatsApp,0.0,delivery,True,2024-12-11T14:56:00
CLM-0012454,USR-00255,BAT-001201,STR-003,2025-02-05T13:03:00,reply-YES,0.0,delivery,True,2025-02-05T14:53:00
CLM-0012455,USR-00097,BAT-001563,STR-004,2024-11-17T20:19:00,WhatsApp,0.0,delivery,True,2024-11-17T21:39:00
CLM-0012456,USR-00249,BAT-000305,STR-001,2024-11-29T15:18:00,WhatsApp,0.0,pickup,False,
CLM-0012457,USR-00068,BAT-001165,STR-003,2025-02-12T09:05:00,WhatsApp,0.0,pickup,True,2025-02-12T10:45:00
CLM-0012458,USR-00005,BAT-001509,STR-004,2024-11-09T21:03:00,WhatsApp,0.0,delivery,False,
CLM-0012459,USR-00116,BAT-002577,STR-006,2025-03-03T10:05:00,WhatsApp,0.0,pickup,False,
CLM-0012460,USR-00450,BAT-001480,STR-004,2024-12-09T12:13:00,reply-YES,0.0,pickup,True,2024-12-09T13:32:00
CLM-0012461,USR-00008,BAT-000618,STR-002,2024-10-22T17:05:00,reply-YES,0.0,delivery,True,2024-10-22T18:09:00
CLM-0012462,USR-00458,BAT-002562,STR-006,2025-03-16T09:02:00,reply-YES,0.0,pickup,True,2025-03-16T09:21:00
CLM-0012463,USR-00166,BAT-000228,STR-001,2024-11-13T12:05:00,WhatsApp,0.0,delivery,True,2024-11-13T13:36:00
CLM-0012464,USR-00488,BAT-000154,STR-001,2024-12-25T15:07:00,WhatsApp,0.0,delivery,False,
CLM-0012465,USR-00411,BAT-001683,STR-004,2025-02-13T18:03:00,SMS,0.0,pickup,True,2025-02-13T19:39:00
CLM-0012466,USR-00146,BAT-001657,STR-004,2025-03-02T16:07:00,SMS,0.0,pickup,True,2025-03-02T16:24:00
CLM-0012467,USR-00265,BAT-002669,STR-006,2025-02-07T11:06:00,reply-YES,0.0,pickup,False,
CLM-0012468,USR-00012,BAT-002431,STR-006,2025-01-27T13:00:00,WhatsApp,0.0,delivery,False,
CLM-0012469,USR-00130,BAT-002575,STR-006,2024-11-29T20:29:00,SMS,37.1,pickup,True,2024-11-29T21:49:00
CLM-0012470,USR-00071,BAT-002525,STR-006,2024-11-28T18:04:00,reply-YES,0.0,delivery,True,2024-11-28T19:42:00
CLM-0012471,USR-00217,BAT-002407,STR-006,2024-10-25T11:05:00,SMS,0.0,pickup,True,2024-10-25T11:46:00
CLM-0012472,USR-00249,BAT-000696,STR-002,2025-03-25T15:30:00,reply-YES,0.0,pickup,True,2025-03-25T17:12:00
CLM-0012473,USR-00137,BAT-000733,STR-002,2025-01-05T11:05:00,WhatsApp,0.0,delivery,True,2025-01-05T11:55:00
CLM-0012474,USR-00087,BAT-001654,STR-004,2024-11-18T15:07:00,SMS,38.0,pickup,False,
CLM-0012475,USR-00276,BAT-000769,STR-002,2024-12-27T11:01:00,WhatsApp,0.0,pickup,True,2024-12-27T12:00:00
CLM-0012476,USR-00116,BAT-001067,STR-003,2025-03-29T18:03:00,WhatsApp,0.0,delivery,True,2025-03-29T19:53:00
CLM-0012477,USR-00405,BAT-001511,STR-004,2024-12-21T17:15:00,WhatsApp,0.0,pickup,True,2024-12-21T17:35:00
CLM-0012478,USR-00470,BAT-000492,STR-002,2025-02-11T09:21:00,WhatsApp,0.0,pickup,True,2025-02-11T09:49:00
CLM-0012479,USR-00386,BAT-001202,STR-003,2025-03-24T16:07:00,SMS,0.0,delivery,True,2025-03-24T16:39:00
CLM-0012480,USR-00040,BAT-002552,STR-006,2025-02-15T16:16:00,reply-YES,0.0,delivery,True,2025-02-15T17:26:00
CLM-0012481,USR-00140,BAT-002469,STR-006,2025-03-19T20:11:00,SMS,0.0,delivery,True,2025-03-19T21:40:00
CLM-0012482,USR-00203,BAT-002532,STR-006,2024-12-19T18:06:00,WhatsApp,0.0,delivery,True,2024-12-19T18:29:00
CLM-0012483,USR-00029,BAT-001626,STR-004,2025-01-14T13:11:00,SMS,0.0,delivery,False,
CLM-0012484,USR-00115,BAT-002488,STR-006,2024-12-20T12:15:00,SMS,0.0,pickup,True,2024-12-20T14:06:00
CLM-0012485,USR-00080,BAT-002583,STR-006,2025-03-03T13:40:00,WhatsApp,0.0,delivery,False,
CLM-0012486,USR-00117,BAT-000703,STR-002,2025-02-12T15:08:00,WhatsApp,0.0,delivery,True,2025-02-12T15:23:00
CLM-0012487,USR-00211,BAT-001606,STR-004,2025-02-15T14:03:00,SMS,0.0,delivery,True,2025-02-15T15:43:00
CLM-0012488,USR-00007,BAT-002650,STR-006,2025-02-27T10:21:00,WhatsApp,0.0,pickup,False,
CLM-0012489,USR-00388,BAT-002220,STR-005,2024-10-23T18:17:00,reply-YES,0.0,pickup,True,2024-10-23T19:23:00
CLM-0012490,USR-00324,BAT-001771,STR-004,2025-03-22T14:13:00,reply-YES,35.9,delivery,True,2025-03-22T15:33:00
CLM-0012491,USR-00047,BAT-002441,STR-006,2025-03-06T16:15:00,WhatsApp,0.0,pickup,False,
CLM-0012492,USR-00350,BAT-002531,STR-006,2024-11-16T17:02:00,WhatsApp,0.0,pickup,True,2024-11-16T18:06:00
CLM-0012493,USR-00303,BAT-001667,STR-004,2024-12-11T21:06:00,SMS,0.0,delivery,False,
CLM-0012494,USR-00463,BAT-001224,STR-003,2025-01-21T15:13:00,reply-YES,0.0,pickup,True,2025-01-21T16:35:00
CLM-0012495,USR-00408,BAT-000866,STR-002,2024-11-25T10:27:00,reply-YES,0.0,pickup,True,2024-11-25T12:16:00
CLM-0012496,USR-00328,BAT-002677,STR-006,2024-11-16T13:10:00,WhatsApp,0.0,pickup,False,
CLM-0012497,USR-00048,BAT-002476,STR-006,2025-01-29T14:15:00,reply-YES,0.0,pickup,False,
CLM-0012498,USR-00089,BAT-000651,STR-002,2024-11-17T12:28:00,WhatsApp,0.0,delivery,True,2024-11-17T13:32:00
CLM-0012499,USR-00434,BAT-002501,STR-006,2024-10-24T11:00:00,SMS,0.0,pickup,True,2024-10-24T11:57:00
CLM-0012500,USR-00383,BAT-000671,STR-002,2024-10-15T12:05:00,reply-YES,0.0,pickup,True,2024-10-15T13:42:00
CLM-0012501,USR-00269,BAT-001149,STR-003,2025-02-12T20:21:00,WhatsApp,0.0,delivery,False,
CLM-0012502,USR-00363,BAT-002409,STR-006,2024-11-02T20:06:00,SMS,0.0,pickup,True,2024-11-02T21:12:00
CLM-0012503,USR-00072,BAT-001300,STR-003,2025-01-14T16:09:00,reply-YES,0.0,pickup,True,2025-01-14T16:56:00
CLM-0012504,USR-00076,BAT-001679,STR-004,2025-03-23T18:17:00,reply-YES,32.0,pickup,False,
CLM-0012505,USR-00497,BAT-002409,STR-006,2024-10-18T09:11:00,SMS,0.0,delivery,True,2024-10-18T10:06:00
CLM-0012506,USR-00198,BAT-002115,STR-005,2024-12-02T16:18:00,reply-YES,30.0,delivery,True,2024-12-02T17:13:00
CLM-0012507,USR-00270,BAT-001177,STR-003,2025-02-19T13:03:00,SMS,0.0,pickup,True,2025-02-19T13:52:00
CLM-0012508,USR-00396,BAT-001118,STR-003,2025-01-23T11:06:00,WhatsApp,0.0,pickup,False,
CLM-0012509,USR-00204,BAT-001578,STR-004,2025-02-28T12:30:00,SMS,0.0,pickup,True,2025-02-28T14:06:00
CLM-0012510,USR-00249,BAT-001209,STR-003,2024-12-10T15:14:00,reply-YES,0.0,delivery,True,2024-12-10T16:28:00
CLM-0012511,USR-00380,BAT-001279,STR-003,2024-12-11T09:10:00,reply-YES,20.0,pickup,True,2024-12-11T11:00:00
CLM-0012512,USR-00203,BAT-000392,STR-001,2024-11-10T18:00:00,WhatsApp,0.0,pickup,True,2024-11-10T19:22:00
CLM-0012513,USR-00352,BAT-000764,STR-002,2025-03-21T18:03:00,SMS,30.0,delivery,True,2025-03-21T18:23:00
CLM-0012514,USR-00169,BAT-002472,STR-006,2024-12-23T19:22:00,WhatsApp,0.0,delivery,True,2024-12-23T20:34:00
CLM-0012515,USR-00476,BAT-001115,STR-003,2024-12-31T19:03:00,SMS,0.0,pickup,True,2024-12-31T19:40:00
CLM-0012516,USR-00443,BAT-000734,STR-002,2025-01-02T16:13:00,SMS,0.0,delivery,True,2025-01-02T16:32:00
CLM-0012517,USR-00245,BAT-002191,STR-005,2024-12-17T09:14:00,reply-YES,0.0,delivery,False,
CLM-0012518,USR-00209,BAT-002396,STR-006,2024-12-24T10:08:00,reply-YES,0.0,delivery,False,
CLM-0012519,USR-00330,BAT-002624,STR-006,2025-01-14T21:08:00,reply-YES,10.0,delivery,True,2025-01-14T22:43:00
CLM-0012520,USR-00257,BAT-001956,STR-005,2024-12-24T13:42:00,SMS,0.0,delivery,True,2024-12-24T14:04:00
CLM-0012521,USR-00317,BAT-001601,STR-004,2025-03-07T13:00:00,WhatsApp,40.4,delivery,True,2025-03-07T14:53:00
CLM-0012522,USR-00335,BAT-001133,STR-003,2025-01-14T12:23:00,WhatsApp,0.0,pickup,True,2025-01-14T13:29:00
CLM-0012523,USR-00409,BAT-002483,STR-006,2024-12-15T17:06:00,reply-YES,0.0,delivery,False,
CLM-0012524,USR-00421,BAT-002033,STR-005,2024-11-30T16:30:00,WhatsApp,20.8,pickup,False,
CLM-0012525,USR-00192,BAT-000208,STR-001,2025-03-31T21:26:00,SMS,0.0,pickup,True,2025-03-31T23:19:00
CLM-0012526,USR-00303,BAT-001826,STR-005,2025-03-15T20:31:00,reply-YES,0.0,delivery,False,
CLM-0012527,USR-00162,BAT-000618,STR-002,2024-10-17T19:12:00,reply-YES,0.0,pickup,True,2024-10-17T19:58:00
CLM-0012528,USR-00182,BAT-001648,STR-004,2024-12-07T14:01:00,WhatsApp,0.0,delivery,True,2024-12-07T14:57:00
CLM-0012529,USR-00337,BAT-000850,STR-002,2024-11-23T11:08:00,WhatsApp,0.0,pickup,True,2024-11-23T11:26:00
CLM-0012530,USR-00400,BAT-000721,STR-002,2025-02-15T19:07:00,SMS,0.0,delivery,True,2025-02-15T20:14:00
CLM-0012531,USR-00450,BAT-002410,STR-006,2025-03-08T20:37:00,WhatsApp,0.0,delivery,True,2025-03-08T20:56:00
CLM-0012532,USR-00311,BAT-002441,STR-006,2024-11-11T09:13:00,reply-YES,0.0,pickup,False,
CLM-0012533,USR-00437,BAT-001309,STR-003,2025-03-19T09:04:00,SMS,0.0,pickup,False,
CLM-0012534,USR-00385,BAT-002282,STR-006,2025-01-09T18:17:00,SMS,10.0,pickup,False,
CLM-0012535,USR-00242,BAT-002429,STR-006,2024-12-06T20:06:00,reply-YES,0.0,pickup,True,2024-12-06T21:59:00
CLM-0012536,USR-00220,BAT-002665,STR-006,2024-12-31T11:28:00,WhatsApp,0.0,pickup,True,2024-12-31T12:00:00
CLM-0012537,USR-00315,BAT-001158,STR-003,2024-12-16T21:15:00,reply-YES,0.0,pickup,True,2024-12-16T23:13:00
CLM-0012538,USR-00307,BAT-002567,STR-006,2024-10-31T09:15:00,reply-YES,0.0,pickup,True,2024-10-31T09:40:00
CLM-0012539,USR-00425,BAT-001649,STR-004,2024-11-15T15:00:00,SMS,0.0,pickup,True,2024-11-15T15:17:00
CLM-0012540,USR-00267,BAT-001236,STR-003,2025-01-28T15:01:00,reply-YES,0.0,delivery,True,2025-01-28T15:53:00
CLM-0012541,USR-00231,BAT-001779,STR-004,2025-03-22T12:27:00,WhatsApp,0.0,pickup,True,2025-03-22T13:08:00
CLM-0012542,USR-00151,BAT-000646,STR-002,2025-03-26T16:17:00,SMS,0.0,pickup,True,2025-03-26T16:44:00
CLM-0012543,USR-00345,BAT-001234,STR-003,2025-02-06T10:35:00,reply-YES,0.0,delivery,True,2025-02-06T11:52:00
CLM-0012544,USR-00303,BAT-001120,STR-003,2025-02-19T11:05:00,SMS,0.0,delivery,True,2025-02-19T12:13:00
CLM-0012545,USR-00413,BAT-002087,STR-005,2024-11-25T11:21:00,reply-YES,0.0,delivery,True,2024-11-25T13:00:00
CLM-0012546,USR-00193,BAT-001470,STR-004,2024-12-14T12:04:00,reply-YES,0.0,pickup,True,2024-12-14T13:49:00
CLM-0012547,USR-00160,BAT-001195,STR-003,2024-12-03T14:01:00,SMS,0.0,delivery,False,
CLM-0012548,USR-00451,BAT-002046,STR-005,2025-03-18T18:17:00,SMS,0.0,delivery,True,2025-03-18T19:05:00
CLM-0012549,USR-00170,BAT-002513,STR-006,2025-01-13T16:21:00,WhatsApp,0.0,delivery,True,2025-01-13T18:00:00
CLM-0012550,USR-00156,BAT-002579,STR-006,2025-03-24T12:05:00,WhatsApp,0.0,pickup,True,2025-03-24T13:35:00
CLM-0012551,USR-00336,BAT-001771,STR-004,2025-03-28T09:05:00,WhatsApp,35.9,pickup,True,2025-03-28T10:09:00
CLM-0012552,USR-00143,BAT-002471,STR-006,2025-02-11T21:04:00,reply-YES,0.0,pickup,True,2025-02-11T21:44:00
CLM-0012553,USR-00357,BAT-001149,STR-003,2025-01-23T20:04:00,SMS,0.0,delivery,True,2025-01-23T21:33:00
CLM-0012554,USR-00135,BAT-001220,STR-003,2024-12-07T18:06:00,WhatsApp,0.0,delivery,False,
CLM-0012555,USR-00162,BAT-000779,STR-002,2024-11-26T10:02:00,WhatsApp,0.0,delivery,True,2024-11-26T10:40:00
CLM-0012556,USR-00058,BAT-001174,STR-003,2025-03-26T19:16:00,WhatsApp,0.0,delivery,True,2025-03-26T20:15:00
CLM-0012557,USR-00315,BAT-002486,STR-006,2025-02-14T14:24:00,WhatsApp,0.0,delivery,False,
CLM-0012558,USR-00305,BAT-001646,STR-004,2025-03-18T20:25:00,SMS,0.0,pickup,False,
CLM-0012559,USR-00064,BAT-001195,STR-003,2024-11-20T10:11:00,SMS,0.0,delivery,True,2024-11-20T10:30:00
CLM-0012560,USR-00371,BAT-001633,STR-004,2025-01-29T14:07:00,reply-YES,0.0,delivery,True,2025-01-29T14:48:00
CLM-0012561,USR-00393,BAT-002050,STR-005,2024-11-07T14:06:00,reply-YES,0.0,delivery,True,2024-11-07T14:46:00
CLM-0012562,USR-00213,BAT-001647,STR-004,2024-11-13T13:15:00,WhatsApp,0.0,pickup,True,2024-11-13T14:27:00
CLM-0012563,USR-00297,BAT-001186,STR-003,2025-03-20T20:11:00,reply-YES,0.0,delivery,True,2025-03-20T21:11:00
CLM-0012564,USR-00033,BAT-001946,STR-005,2025-03-16T09:10:00,SMS,0.0,pickup,True,2025-03-16T10:29:00
CLM-0012565,USR-00074,BAT-001652,STR-004,2024-10-14T13:05:00,reply-YES,0.0,pickup,True,2024-10-14T13:37:00
CLM-0012566,USR-00310,BAT-001308,STR-003,2025-02-14T10:10:00,SMS,0.0,pickup,True,2025-02-14T10:32:00
CLM-0012567,USR-00494,BAT-002509,STR-006,2025-01-12T15:03:00,SMS,26.1,delivery,False,
CLM-0012568,USR-00394,BAT-002650,STR-006,2025-02-25T12:01:00,reply-YES,0.0,pickup,False,
CLM-0012569,USR-00319,BAT-002436,STR-006,2024-12-14T19:01:00,SMS,0.0,pickup,True,2024-12-14T20:13:00
CLM-0012570,USR-00258,BAT-001546,STR-004,2025-01-05T18:13:00,reply-YES,0.0,delivery,True,2025-01-05T19:34:00
CLM-0012571,USR-00089,BAT-002109,STR-005,2025-03-16T21:36:00,WhatsApp,0.0,pickup,False,
CLM-0012572,USR-00470,BAT-001650,STR-004,2025-01-17T09:11:00,WhatsApp,0.0,delivery,True,2025-01-17T09:28:00
CLM-0012573,USR-00176,BAT-002650,STR-006,2025-03-06T21:16:00,SMS,0.0,pickup,False,
CLM-0012574,USR-00373,BAT-000848,STR-002,2024-12-03T14:15:00,WhatsApp,0.0,pickup,True,2024-12-03T15:47:00
CLM-0012575,USR-00095,BAT-001088,STR-003,2025-03-30T16:15:00,WhatsApp,0.0,pickup,True,2025-03-30T17:21:00
CLM-0012576,USR-00118,BAT-001177,STR-003,2025-02-18T19:14:00,reply-YES,0.0,delivery,False,
CLM-0012577,USR-00408,BAT-001641,STR-004,2024-12-13T21:04:00,WhatsApp,0.0,delivery,False,
CLM-0012578,USR-00482,BAT-001577,STR-004,2025-01-18T14:03:00,reply-YES,0.0,delivery,True,2025-01-18T15:26:00
CLM-0012579,USR-00134,BAT-001049,STR-003,2024-11-04T11:31:00,SMS,30.2,delivery,False,
CLM-0012580,USR-00170,BAT-000616,STR-002,2025-01-03T19:32:00,SMS,0.0,delivery,True,2025-01-03T21:01:00
CLM-0012581,USR-00141,BAT-001509,STR-004,2025-01-01T10:00:00,reply-YES,0.0,pickup,True,2025-01-01T10:51:00
CLM-0012582,USR-00236,BAT-001650,STR-004,2025-01-20T09:21:00,WhatsApp,0.0,delivery,True,2025-01-20T10:40:00
CLM-0012583,USR-00456,BAT-002439,STR-006,2025-01-03T11:03:00,SMS,0.0,delivery,True,2025-01-03T12:04:00
CLM-0012584,USR-00461,BAT-001323,STR-003,2025-03-10T21:12:00,WhatsApp,0.0,pickup,True,2025-03-10T22:34:00
CLM-0012585,USR-00081,BAT-001085,STR-003,2024-10-20T15:01:00,SMS,0.0,pickup,True,2024-10-20T15:48:00
CLM-0012586,USR-00180,BAT-002565,STR-006,2024-12-20T13:02:00,WhatsApp,33.0,delivery,True,2024-12-20T14:01:00
CLM-0012587,USR-00460,BAT-000663,STR-002,2025-03-02T09:08:00,WhatsApp,0.0,pickup,True,2025-03-02T10:28:00
CLM-0012588,USR-00318,BAT-000957,STR-003,2024-10-23T20:19:00,WhatsApp,20.0,pickup,True,2024-10-23T22:16:00
CLM-0012589,USR-00493,BAT-000746,STR-002,2024-11-27T13:06:00,SMS,0.0,delivery,True,2024-11-27T14:56:00
CLM-0012590,USR-00164,BAT-000495,STR-002,2024-11-08T16:00:00,reply-YES,10.0,pickup,True,2024-11-08T17:06:00
CLM-0012591,USR-00170,BAT-001632,STR-004,2024-12-12T17:02:00,reply-YES,0.0,pickup,True,2024-12-12T18:47:00
CLM-0012592,USR-00457,BAT-001700,STR-004,2025-02-04T17:19:00,WhatsApp,35.0,pickup,True,2025-02-04T18:56:00
CLM-0012593,USR-00139,BAT-000476,STR-002,2025-01-08T14:09:00,reply-YES,10.0,pickup,True,2025-01-08T15:53:00
CLM-0012594,USR-00075,BAT-001676,STR-004,2025-01-17T17:00:00,WhatsApp,0.0,delivery,True,2025-01-17T18:15:00
CLM-0012595,USR-00130,BAT-000859,STR-002,2025-01-04T14:17:00,SMS,29.9,pickup,False,
CLM-0012596,USR-00461,BAT-002433,STR-006,2025-01-12T14:21:00,SMS,0.0,delivery,True,2025-01-12T14:55:00
CLM-0012597,USR-00144,BAT-000748,STR-002,2025-01-25T21:01:00,WhatsApp,36.8,delivery,False,
CLM-0012598,USR-00036,BAT-000878,STR-002,2024-12-21T15:18:00,SMS,0.0,pickup,True,2024-12-21T16:49:00
CLM-0012599,USR-00070,BAT-002649,STR-006,2025-01-30T15:32:00,reply-YES,0.0,delivery,True,2025-01-30T17:13:00
CLM-0012600,USR-00256,BAT-001766,STR-004,2025-01-17T17:05:00,SMS,0.0,pickup,True,2025-01-17T17:49:00
CLM-0012601,USR-00114,BAT-001141,STR-003,2024-10-18T19:00:00,SMS,0.0,pickup,True,2024-10-18T20:59:00
CLM-0012602,USR-00334,BAT-001626,STR-004,2025-02-11T17:18:00,reply-YES,0.0,delivery,False,
CLM-0012603,USR-00001,BAT-001583,STR-004,2025-01-10T18:03:00,SMS,0.0,delivery,True,2025-01-10T19:55:00
CLM-0012604,USR-00188,BAT-001184,STR-003,2024-12-30T09:03:00,SMS,0.0,delivery,True,2024-12-30T10:01:00
CLM-0012605,USR-00135,BAT-000696,STR-002,2025-01-19T13:02:00,reply-YES,0.0,pickup,False,
CLM-0012606,USR-00348,BAT-001342,STR-003,2025-03-28T16:31:00,reply-YES,0.0,delivery,True,2025-03-28T17:00:00
CLM-0012607,USR-00200,BAT-001518,STR-004,2025-01-22T14:09:00,SMS,0.0,delivery,True,2025-01-22T15:21:00
CLM-0012608,USR-00479,BAT-001537,STR-004,2024-11-22T17:01:00,WhatsApp,0.0,pickup,False,
