record_id,batch_id,store_id,sku_id,date,hour_of_day,units_sold,price_at_sale_inr,discount_depth_pct,time_to_expiry_hours_at_sale,day_of_week,is_weekend,is_holiday,outcome
SL-00043063,BAT-002569,STR-006,SKU-0107,2025-02-28,12,1,147.5,0.0,6744,4,False,False,partially_sold
SL-00043064,BAT-002569,STR-006,SKU-0107,2025-03-01,15,1,147.5,0.0,6720,5,True,False,partially_sold
SL-00043065,BAT-002569,STR-006,SKU-0107,2025-03-02,18,1,147.5,0.0,6696,6,True,False,partially_sold
SL-00043066,BAT-002569,STR-006,SKU-0107,2025-03-03,14,1,147.5,0.0,6672,0,False,False,partially_sold
SL-00043067,BAT-002569,STR-006,SKU-0107,2025-03-04,20,1,147.5,0.0,6648,1,False,False,partially_sold
SL-00043068,BAT-002569,STR-006,SKU-0107,2025-03-05,11,1,147.5,0.0,6624,2,False,False,partially_sold
SL-00043069,BAT-002569,STR-006,SKU-0107,2025-03-06,14,1,147.5,0.0,6600,3,False,False,partially_sold
SL-00043070,BAT-002569,STR-006,SKU-0107,2025-03-07,14,1,147.5,0.0,6576,4,False,False,partially_sold
SL-00043071,BAT-002569,STR-006,SKU-0107,2025-03-08,17,1,147.5,0.0,6552,5,True,True,partially_sold
SL-00043072,BAT-002569,STR-006,SKU-0107,2025-03-09,16,1,147.5,0.0,6528,6,True,False,partially_sold
SL-00043073,BAT-002569,STR-006,SKU-0107,2025-03-10,20,1,147.5,0.0,6504,0,False,False,partially_sold
SL-00043074,BAT-002569,STR-006,SKU-0107,2025-03-11,20,1,147.5,0.0,6480,1,False,False,partially_sold
SL-00043075,BAT-002569,STR-006,SKU-0107,2025-03-12,15,1,147.5,0.0,6456,2,False,False,partially_sold
SL-00043076,BAT-002569,STR-006,SKU-0107,2025-03-13,16,1,147.5,0.0,6432,3,False,False,partially_sold
SL-00043077,BAT-002569,STR-006,SKU-0107,2025-03-14,12,1,147.5,0.0,6408,4,False,False,partially_sold
SL-00043078,BAT-002569,STR-006,SKU-0107,2025-03-15,14,1,147.5,0.0,6384,5,True,False,partially_sold
SL-00043079,BAT-002569,STR-006,SKU-0107,2025-03-16,20,1,147.5,0.0,6360,6,True,False,partially_sold
SL-00043080,BAT-002569,STR-006,SKU-0107,2025-03-17,9,1,147.5,0.0,6336,0,False,False,partially_sold
SL-00043081,BAT-002569,STR-006,SKU-0107,2025-03-18,16,1,147.5,0.0,6312,1,False,False,partially_sold
SL-00043082,BAT-002569,STR-006,SKU-0107,2025-03-19,17,1,147.5,0.0,6288,2,False,False,partially_sold
SL-00043083,BAT-002569,STR-006,SKU-0107,2025-03-20,21,1,147.5,0.0,6264,3,False,False,partially_sold
SL-00043084,BAT-002569,STR-006,SKU-0107,2025-03-21,10,1,147.5,0.0,6240,4,False,False,partially_sold
SL-00043085,BAT-002569,STR-006,SKU-0107,2025-03-22,20,1,147.5,0.0,6216,5,True,False,partially_sold
SL-00043086,BAT-002569,STR-006,SKU-0107,2025-03-23,9,1,147.5,0.0,6192,6,True,False,partially_sold
SL-00043087,BAT-002569,STR-006,SKU-0107,2025-03-24,19,1,147.5,0.0,6168,0,False,False,partially_sold
SL-00043088,BAT-002569,STR-006,SKU-0107,2025-03-25,16,1,147.5,0.0,6144,1,False,False,partially_sold
SL-00043089,BAT-002569,STR-006,SKU-0107,2025-03-26,11,1,147.5,0.0,6120,2,False,False,partially_sold
SL-00043090,BAT-002569,STR-006,SKU-0107,2025-03-27,17,1,147.5,0.0,6096,3,False,False,partially_sold
SL-00043091,BAT-002569,STR-006,SKU-0107,2025-03-28,20,1,147.5,0.0,6072,4,False,False,partially_sold
SL-00043092,BAT-002569,STR-006,SKU-0107,2025-03-29,12,1,147.5,0.0,6048,5,True,False,partially_sold
SL-00043093,BAT-002569,STR-006,SKU-0107,2025-03-30,19,1,147.5,0.0,6024,6,True,False,partially_sold
SL-00043094,BAT-002569,STR-006,SKU-0107,2025-03-31,18,1,147.5,0.0,6000,0,False,False,expired_unsold
SL-00043095,BAT-000131,STR-001,SKU-0044,2025-02-21,13,9,103.0,32.0,168,4,False,False,partially_sold
SL-00043096,BAT-000131,STR-001,SKU-0044,2025-02-22,21,7,103.0,32.0,144,5,True,False,sold_out
SL-00043097,BAT-000376,STR-001,SKU-0126,2025-02-21,16,7,187.0,10.0,72,4,False,False,partially_sold
SL-00043098,BAT-000376,STR-001,SKU-0126,2025-02-22,15,9,166.5,20.0,48,5,True,False,sold_out
SL-00043099,BAT-000473,STR-002,SKU-0008,2025-02-21,13,20,25.0,32.4,240,4,False,False,partially_sold
SL-00043100,BAT-000473,STR-002,SKU-0008,2025-02-22,20,23,25.0,32.4,216,5,True,False,partially_sold
SL-00043101,BAT-000473,STR-002,SKU-0008,2025-02-23,15,24,25.0,32.4,192,6,True,False,partially_sold
SL-00043102,BAT-000473,STR-002,SKU-0008,2025-02-24,20,11,25.0,32.4,168,0,False,False,sold_out
SL-00043103,BAT-001067,STR-003,SKU-0056,2025-02-21,19,1,156.5,0.0,6072,4,False,False,partially_sold
SL-00043104,BAT-001067,STR-003,SKU-0056,2025-02-22,10,1,156.5,0.0,6048,5,True,False,partially_sold
SL-00043105,BAT-001067,STR-003,SKU-0056,2025-02-23,11,1,156.5,0.0,6024,6,True,False,partially_sold
SL-00043106,BAT-001067,STR-003,SKU-0056,2025-02-24,19,1,156.5,0.0,6000,0,False,False,partially_sold
SL-00043107,BAT-001067,STR-003,SKU-0056,2025-02-25,15,1,156.5,0.0,5976,1,False,False,partially_sold
SL-00043108,BAT-001067,STR-003,SKU-0056,2025-02-26,10,1,156.5,0.0,5952,2,False,True,partially_sold
SL-00043109,BAT-001067,STR-003,SKU-0056,2025-02-27,13,1,156.5,0.0,5928,3,False,False,partially_sold
SL-00043110,BAT-001067,STR-003,SKU-0056,2025-02-28,18,1,156.5,0.0,5904,4,False,False,partially_sold
SL-00043111,BAT-001067,STR-003,SKU-0056,2025-03-01,20,1,156.5,0.0,5880,5,True,False,partially_sold
SL-00043112,BAT-001067,STR-003,SKU-0056,2025-03-02,19,1,156.5,0.0,5856,6,True,False,partially_sold
SL-00043113,BAT-001067,STR-003,SKU-0056,2025-03-03,21,1,156.5,0.0,5832,0,False,False,partially_sold
SL-00043114,BAT-001067,STR-003,SKU-0056,2025-03-04,18,1,156.5,0.0,5808,1,False,False,partially_sold
SL-00043115,BAT-001067,STR-003,SKU-0056,2025-03-05,12,1,156.5,0.0,5784,2,False,False,partially_sold
SL-00043116,BAT-001067,STR-003,SKU-0056,2025-03-06,19,1,156.5,0.0,5760,3,False,False,partially_sold
SL-00043117,BAT-001067,STR-003,SKU-0056,2025-03-07,15,1,156.5,0.0,5736,4,False,False,partially_sold
SL-00043118,BAT-001067,STR-003,SKU-0056,2025-03-08,19,1,156.5,0.0,5712,5,True,True,partially_sold
SL-00043119,BAT-001067,STR-003,SKU-0056,2025-03-09,12,1,156.5,0.0,5688,6,True,False,partially_sold
SL-00043120,BAT-001067,STR-003,SKU-0056,2025-03-10,10,1,156.5,0.0,5664,0,False,False,partially_sold
SL-00043121,BAT-001067,STR-003,SKU-0056,2025-03-11,21,1,156.5,0.0,5640,1,False,False,partially_sold
SL-00043122,BAT-001067,STR-003,SKU-0056,2025-03-12,18,1,156.5,0.0,5616,2,False,False,partially_sold
SL-00043123,BAT-001067,STR-003,SKU-0056,2025-03-13,15,1,156.5,0.0,5592,3,False,False,partially_sold
SL-00043124,BAT-001067,STR-003,SKU-0056,2025-03-14,11,1,156.5,0.0,5568,4,False,False,partially_sold
SL-00043125,BAT-001067,STR-003,SKU-0056,2025-03-15,16,1,156.5,0.0,5544,5,True,False,partially_sold
SL-00043126,BAT-001067,STR-003,SKU-0056,2025-03-16,14,1,156.5,0.0,5520,6,True,False,partially_sold
SL-00043127,BAT-001067,STR-003,SKU-0056,2025-03-17,15,1,156.5,0.0,5496,0,False,False,partially_sold
SL-00043128,BAT-001067,STR-003,SKU-0056,2025-03-18,20,1,156.5,0.0,5472,1,False,False,partially_sold
SL-00043129,BAT-001067,STR-003,SKU-0056,2025-03-19,13,1,156.5,0.0,5448,2,False,False,partially_sold
SL-00043130,BAT-001067,STR-003,SKU-0056,2025-03-20,13,1,156.5,0.0,5424,3,False,False,partially_sold
SL-00043131,BAT-001067,STR-003,SKU-0056,2025-03-21,12,1,156.5,0.0,5400,4,False,False,partially_sold
SL-00043132,BAT-001067,STR-003,SKU-0056,2025-03-22,18,1,156.5,0.0,5376,5,True,False,partially_sold
SL-00043133,BAT-001067,STR-003,SKU-0056,2025-03-23,21,1,156.5,0.0,5352,6,True,False,partially_sold
SL-00043134,BAT-001067,STR-003,SKU-0056,2025-03-24,9,1,156.5,0.0,5328,0,False,False,partially_sold
SL-00043135,BAT-001067,STR-003,SKU-0056,2025-03-25,18,1,156.5,0.0,5304,1,False,False,partially_sold
SL-00043136,BAT-001067,STR-003,SKU-0056,2025-03-26,14,1,156.5,0.0,5280,2,False,False,partially_sold
SL-00043137,BAT-001067,STR-003,SKU-0056,2025-03-27,10,1,156.5,0.0,5256,3,False,False,partially_sold
SL-00043138,BAT-001067,STR-003,SKU-0056,2025-03-28,19,1,156.5,0.0,5232,4,False,False,partially_sold
SL-00043139,BAT-001067,STR-003,SKU-0056,2025-03-29,18,1,156.5,0.0,5208,5,True,False,partially_sold
SL-00043140,BAT-001067,STR-003,SKU-0056,2025-03-30,14,1,156.5,0.0,5184,6,True,False,partially_sold
SL-00043141,BAT-001067,STR-003,SKU-0056,2025-03-31,15,1,156.5,0.0,5160,0,False,False,expired_unsold
SL-00043142,BAT-001068,STR-003,SKU-0056,2025-02-21,15,1,156.5,0.0,6072,4,False,False,partially_sold
SL-00043143,BAT-001068,STR-003,SKU-0056,2025-02-22,12,1,156.5,0.0,6048,5,True,False,partially_sold
SL-00043144,BAT-001068,STR-003,SKU-0056,2025-02-23,9,1,156.5,0.0,6024,6,True,False,partially_sold
SL-00043145,BAT-001068,STR-003,SKU-0056,2025-02-24,9,1,156.5,0.0,6000,0,False,False,partially_sold
SL-00043146,BAT-001068,STR-003,SKU-0056,2025-02-25,19,1,156.5,0.0,5976,1,False,False,partially_sold
SL-00043147,BAT-001068,STR-003,SKU-0056,2025-02-26,15,1,156.5,0.0,5952,2,False,True,partially_sold
SL-00043148,BAT-001068,STR-003,SKU-0056,2025-02-27,12,1,156.5,0.0,5928,3,False,False,partially_sold
SL-00043149,BAT-001068,STR-003,SKU-0056,2025-02-28,15,1,156.5,0.0,5904,4,False,False,partially_sold
SL-00043150,BAT-001068,STR-003,SKU-0056,2025-03-01,11,1,156.5,0.0,5880,5,True,False,partially_sold
SL-00043151,BAT-001068,STR-003,SKU-0056,2025-03-02,20,1,156.5,0.0,5856,6,True,False,partially_sold
SL-00043152,BAT-001068,STR-003,SKU-0056,2025-03-03,10,1,156.5,0.0,5832,0,False,False,partially_sold
SL-00043153,BAT-001068,STR-003,SKU-0056,2025-03-04,21,1,156.5,0.0,5808,1,False,False,partially_sold
SL-00043154,BAT-001068,STR-003,SKU-0056,2025-03-05,9,1,156.5,0.0,5784,2,False,False,partially_sold
SL-00043155,BAT-001068,STR-003,SKU-0056,2025-03-06,14,1,156.5,0.0,5760,3,False,False,partially_sold
SL-00043156,BAT-001068,STR-003,SKU-0056,2025-03-07,19,1,156.5,0.0,5736,4,False,False,partially_sold
SL-00043157,BAT-001068,STR-003,SKU-0056,2025-03-08,10,1,156.5,0.0,5712,5,True,True,partially_sold
SL-00043158,BAT-001068,STR-003,SKU-0056,2025-03-09,15,1,156.5,0.0,5688,6,True,False,partially_sold
SL-00043159,BAT-001068,STR-003,SKU-0056,2025-03-10,13,1,156.5,0.0,5664,0,False,False,partially_sold
SL-00043160,BAT-001068,STR-003,SKU-0056,2025-03-11,9,1,156.5,0.0,5640,1,False,False,partially_sold
SL-00043161,BAT-001068,STR-003,SKU-0056,2025-03-12,16,1,156.5,0.0,5616,2,False,False,partially_sold
SL-00043162,BAT-001068,STR-003,SKU-0056,2025-03-13,17,1,156.5,0.0,5592,3,False,False,partially_sold
SL-00043163,BAT-001068,STR-003,SKU-0056,2025-03-14,16,1,156.5,0.0,5568,4,False,False,partially_sold
SL-00043164,BAT-001068,STR-003,SKU-0056,2025-03-15,20,1,156.5,0.0,5544,5,True,False,partially_sold
SL-00043165,BAT-001068,STR-003,SKU-0056,2025-03-16,21,1,156.5,0.0,5520,6,True,False,partially_sold
SL-00043166,BAT-001068,STR-003,SKU-0056,2025-03-17,20,1,156.5,0.0,5496,0,False,False,partially_sold
SL-00043167,BAT-001068,STR-003,SKU-0056,2025-03-18,19,1,156.5,0.0,5472,1,False,False,partially_sold
SL-00043168,BAT-001068,STR-003,SKU-0056,2025-03-19,9,1,156.5,0.0,5448,2,False,False,partially_sold
SL-00043169,BAT-001068,STR-003,SKU-0056,2025-03-20,13,1,156.5,0.0,5424,3,False,False,partially_sold
SL-00043170,BAT-001068,STR-003,SKU-0056,2025-03-21,17,1,156.5,0.0,5400,4,False,False,partially_sold
SL-00043171,BAT-001068,STR-003,SKU-0056,2025-03-22,10,1,156.5,0.0,5376,5,True,False,partially_sold
SL-00043172,BAT-001068,STR-003,SKU-0056,2025-03-23,10,1,156.5,0.0,5352,6,True,False,partially_sold
SL-00043173,BAT-001068,STR-003,SKU-0056,2025-03-24,12,1,156.5,0.0,5328,0,False,False,partially_sold
SL-00043174,BAT-001068,STR-003,SKU-0056,2025-03-25,20,1,156.5,0.0,5304,1,False,False,partially_sold
SL-00043175,BAT-001068,STR-003,SKU-0056,2025-03-26,19,1,156.5,0.0,5280,2,False,False,partially_sold
SL-00043176,BAT-001068,STR-003,SKU-0056,2025-03-27,14,1,156.5,0.0,5256,3,False,False,partially_sold
SL-00043177,BAT-001068,STR-003,SKU-0056,2025-03-28,21,1,156.5,0.0,5232,4,False,False,partially_sold
SL-00043178,BAT-001068,STR-003,SKU-0056,2025-03-29,21,1,156.5,0.0,5208,5,True,False,partially_sold
SL-00043179,BAT-001068,STR-003,SKU-0056,2025-03-30,12,1,156.5,0.0,5184,6,True,False,partially_sold
SL-00043180,BAT-001068,STR-003,SKU-0056,2025-03-31,20,1,156.5,0.0,5160,0,False,False,expired_unsold
SL-00043181,BAT-001309,STR-003,SKU-0137,2025-02-21,20,2,98.5,0.0,1536,4,False,False,partially_sold
SL-00043182,BAT-001309,STR-003,SKU-0137,2025-02-22,16,2,98.5,0.0,1512,5,True,False,partially_sold
SL-00043183,BAT-001309,STR-003,SKU-0137,2025-02-23,20,2,98.5,0.0,1488,6,True,False,partially_sold
SL-00043184,BAT-001309,STR-003,SKU-0137,2025-02-24,19,2,98.5,0.0,1464,0,False,False,partially_sold
SL-00043185,BAT-001309,STR-003,SKU-0137,2025-02-25,19,2,98.5,0.0,1440,1,False,False,partially_sold
SL-00043186,BAT-001309,STR-003,SKU-0137,2025-02-26,19,1,98.5,0.0,1416,2,False,True,partially_sold
SL-00043187,BAT-001309,STR-003,SKU-0137,2025-02-27,12,1,98.5,0.0,1392,3,False,False,partially_sold
SL-00043188,BAT-001309,STR-003,SKU-0137,2025-02-28,18,2,98.5,0.0,1368,4,False,False,partially_sold
SL-00043189,BAT-001309,STR-003,SKU-0137,2025-03-01,15,2,98.5,0.0,1344,5,True,False,partially_sold
SL-00043190,BAT-001309,STR-003,SKU-0137,2025-03-02,14,2,98.5,0.0,1320,6,True,False,partially_sold
SL-00043191,BAT-001309,STR-003,SKU-0137,2025-03-03,11,1,98.5,0.0,1296,0,False,False,partially_sold
SL-00043192,BAT-001309,STR-003,SKU-0137,2025-03-04,16,1,98.5,0.0,1272,1,False,False,partially_sold
SL-00043193,BAT-001309,STR-003,SKU-0137,2025-03-05,19,2,98.5,0.0,1248,2,False,False,partially_sold
SL-00043194,BAT-001309,STR-003,SKU-0137,2025-03-06,11,1,98.5,0.0,1224,3,False,False,partially_sold
SL-00043195,BAT-001309,STR-003,SKU-0137,2025-03-07,21,2,98.5,0.0,1200,4,False,False,partially_sold
SL-00043196,BAT-001309,STR-003,SKU-0137,2025-03-08,21,2,98.5,0.0,1176,5,True,True,partially_sold
SL-00043197,BAT-001309,STR-003,SKU-0137,2025-03-09,18,2,98.5,0.0,1152,6,True,False,partially_sold
SL-00043198,BAT-001309,STR-003,SKU-0137,2025-03-10,14,1,98.5,0.0,1128,0,False,False,partially_sold
SL-00043199,BAT-001309,STR-003,SKU-0137,2025-03-11,18,1,98.5,0.0,1104,1,False,False,partially_sold
SL-00043200,BAT-001309,STR-003,SKU-0137,2025-03-12,20,1,98.5,0.0,1080,2,False,False,partially_sold
SL-00043201,BAT-001309,STR-003,SKU-0137,2025-03-13,17,2,98.5,0.0,1056,3,False,False,partially_sold
SL-00043202,BAT-001309,STR-003,SKU-0137,2025-03-14,15,1,98.5,0.0,1032,4,False,False,partially_sold
SL-00043203,BAT-001309,STR-003,SKU-0137,2025-03-15,16,2,98.5,0.0,1008,5,True,False,partially_sold
SL-00043204,BAT-001309,STR-003,SKU-0137,2025-03-16,16,2,98.5,0.0,984,6,True,False,partially_sold
SL-00043205,BAT-001309,STR-003,SKU-0137,2025-03-17,16,1,98.5,0.0,960,0,False,False,partially_sold
SL-00043206,BAT-001309,STR-003,SKU-0137,2025-03-18,20,2,98.5,0.0,936,1,False,False,partially_sold
SL-00043207,BAT-001309,STR-003,SKU-0137,2025-03-19,9,1,98.5,0.0,912,2,False,False,partially_sold
SL-00043208,BAT-001309,STR-003,SKU-0137,2025-03-20,14,2,98.5,0.0,888,3,False,False,partially_sold
SL-00043209,BAT-001309,STR-003,SKU-0137,2025-03-21,14,2,98.5,0.0,864,4,False,False,partially_sold
SL-00043210,BAT-001309,STR-003,SKU-0137,2025-03-22,13,2,98.5,0.0,840,5,True,False,partially_sold
SL-00043211,BAT-001309,STR-003,SKU-0137,2025-03-23,17,1,98.5,0.0,816,6,True,False,partially_sold
SL-00043212,BAT-001309,STR-003,SKU-0137,2025-03-24,18,1,98.5,0.0,792,0,False,False,partially_sold
SL-00043213,BAT-001309,STR-003,SKU-0137,2025-03-25,18,1,98.5,0.0,768,1,False,False,partially_sold
SL-00043214,BAT-001309,STR-003,SKU-0137,2025-03-26,20,1,98.5,0.0,744,2,False,False,partially_sold
SL-00043215,BAT-001309,STR-003,SKU-0137,2025-03-27,21,1,98.5,0.0,720,3,False,False,partially_sold
SL-00043216,BAT-001309,STR-003,SKU-0137,2025-03-28,9,1,98.5,0.0,696,4,False,False,partially_sold
SL-00043217,BAT-001309,STR-003,SKU-0137,2025-03-29,16,2,98.5,0.0,672,5,True,False,partially_sold
SL-00043218,BAT-001309,STR-003,SKU-0137,2025-03-30,10,2,98.5,0.0,648,6,True,False,partially_sold
SL-00043219,BAT-001309,STR-003,SKU-0137,2025-03-31,11,2,98.5,0.0,624,0,False,False,partially_sold
SL-00043220,BAT-001406,STR-004,SKU-0019,2025-02-21,20,13,53.5,10.0,96,4,False,False,partially_sold
SL-00043221,BAT-001406,STR-004,SKU-0019,2025-02-22,18,14,53.5,10.0,72,5,True,False,sold_out
SL-00043222,BAT-001422,STR-004,SKU-0024,2025-02-21,18,31,107.5,10.0,96,4,False,False,partially_sold
SL-00043223,BAT-001422,STR-004,SKU-0024,2025-02-22,15,33,107.5,10.0,72,5,True,False,sold_out
SL-00043224,BAT-001890,STR-005,SKU-0030,2025-02-21,18,3,52.5,10.0,96,4,False,False,partially_sold
SL-00043225,BAT-001890,STR-005,SKU-0030,2025-02-22,21,3,52.5,10.0,72,5,True,False,sold_out
SL-00043226,BAT-002136,STR-005,SKU-0112,2025-02-21,18,1,152.0,0.0,5208,4,False,False,partially_sold
SL-00043227,BAT-002136,STR-005,SKU-0112,2025-02-22,10,1,152.0,0.0,5184,5,True,False,partially_sold
SL-00043228,BAT-002136,STR-005,SKU-0112,2025-02-23,14,1,152.0,0.0,5160,6,True,False,partially_sold
SL-00043229,BAT-002136,STR-005,SKU-0112,2025-02-24,13,1,152.0,0.0,5136,0,False,False,partially_sold
SL-00043230,BAT-002136,STR-005,SKU-0112,2025-02-25,20,1,152.0,0.0,5112,1,False,False,sold_out
SL-00043231,BAT-000542,STR-002,SKU-0031,2025-02-22,17,46,82.0,20.0,48,5,True,False,sold_out
SL-00043232,BAT-000579,STR-002,SKU-0043,2025-02-22,11,19,76.0,0.0,144,5,True,False,partially_sold
SL-00043233,BAT-000579,STR-002,SKU-0043,2025-02-23,16,21,68.5,10.0,120,6,True,False,partially_sold
SL-00043234,BAT-000579,STR-002,SKU-0043,2025-02-24,9,15,68.5,10.0,96,0,False,False,partially_sold
SL-00043235,BAT-000579,STR-002,SKU-0043,2025-02-25,9,14,68.5,10.0,72,1,False,False,sold_out
SL-00043236,BAT-000599,STR-002,SKU-0050,2025-02-22,19,1,121.0,0.0,4776,5,True,False,partially_sold
SL-00043237,BAT-000599,STR-002,SKU-0050,2025-02-23,11,1,121.0,0.0,4752,6,True,False,partially_sold
SL-00043238,BAT-000599,STR-002,SKU-0050,2025-02-24,18,1,121.0,0.0,4728,0,False,False,partially_sold
SL-00043239,BAT-000599,STR-002,SKU-0050,2025-02-25,12,1,121.0,0.0,4704,1,False,False,partially_sold
SL-00043240,BAT-000599,STR-002,SKU-0050,2025-02-26,12,1,121.0,0.0,4680,2,False,True,partially_sold
SL-00043241,BAT-000599,STR-002,SKU-0050,2025-02-27,21,1,121.0,0.0,4656,3,False,False,partially_sold
SL-00043242,BAT-000599,STR-002,SKU-0050,2025-02-28,20,1,121.0,0.0,4632,4,False,False,partially_sold
SL-00043243,BAT-000599,STR-002,SKU-0050,2025-03-01,10,1,121.0,0.0,4608,5,True,False,partially_sold
SL-00043244,BAT-000599,STR-002,SKU-0050,2025-03-02,12,1,121.0,0.0,4584,6,True,False,partially_sold
SL-00043245,BAT-000599,STR-002,SKU-0050,2025-03-03,11,1,121.0,0.0,4560,0,False,False,partially_sold
SL-00043246,BAT-000599,STR-002,SKU-0050,2025-03-04,15,1,121.0,0.0,4536,1,False,False,partially_sold
SL-00043247,BAT-000599,STR-002,SKU-0050,2025-03-05,17,1,121.0,0.0,4512,2,False,False,partially_sold
SL-00043248,BAT-000599,STR-002,SKU-0050,2025-03-06,18,1,121.0,0.0,4488,3,False,False,partially_sold
SL-00043249,BAT-000599,STR-002,SKU-0050,2025-03-07,12,1,121.0,0.0,4464,4,False,False,partially_sold
SL-00043250,BAT-000599,STR-002,SKU-0050,2025-03-08,16,1,121.0,0.0,4440,5,True,True,partially_sold
SL-00043251,BAT-000599,STR-002,SKU-0050,2025-03-09,13,1,121.0,0.0,4416,6,True,False,partially_sold
SL-00043252,BAT-000599,STR-002,SKU-0050,2025-03-10,15,1,121.0,0.0,4392,0,False,False,partially_sold
SL-00043253,BAT-000599,STR-002,SKU-0050,2025-03-11,9,1,121.0,0.0,4368,1,False,False,partially_sold
SL-00043254,BAT-000599,STR-002,SKU-0050,2025-03-12,11,1,121.0,0.0,4344,2,False,False,partially_sold
SL-00043255,BAT-000599,STR-002,SKU-0050,2025-03-13,10,1,121.0,0.0,4320,3,False,False,partially_sold
SL-00043256,BAT-000599,STR-002,SKU-0050,2025-03-14,12,1,121.0,0.0,4296,4,False,False,partially_sold
SL-00043257,BAT-000599,STR-002,SKU-0050,2025-03-15,15,1,121.0,0.0,4272,5,True,False,partially_sold
SL-00043258,BAT-000599,STR-002,SKU-0050,2025-03-16,21,1,121.0,0.0,4248,6,True,False,partially_sold
SL-00043259,BAT-000599,STR-002,SKU-0050,2025-03-17,17,1,121.0,0.0,4224,0,False,False,partially_sold
SL-00043260,BAT-000599,STR-002,SKU-0050,2025-03-18,17,1,121.0,0.0,4200,1,False,False,partially_sold
SL-00043261,BAT-000599,STR-002,SKU-0050,2025-03-19,13,1,121.0,0.0,4176,2,False,False,partially_sold
SL-00043262,BAT-000599,STR-002,SKU-0050,2025-03-20,10,1,121.0,0.0,4152,3,False,False,partially_sold
SL-00043263,BAT-000599,STR-002,SKU-0050,2025-03-21,14,1,121.0,0.0,4128,4,False,False,partially_sold
SL-00043264,BAT-000599,STR-002,SKU-0050,2025-03-22,16,1,121.0,0.0,4104,5,True,False,partially_sold
SL-00043265,BAT-000599,STR-002,SKU-0050,2025-03-23,16,1,121.0,0.0,4080,6,True,False,partially_sold
SL-00043266,BAT-000599,STR-002,SKU-0050,2025-03-24,10,1,121.0,0.0,4056,0,False,False,partially_sold
SL-00043267,BAT-000599,STR-002,SKU-0050,2025-03-25,20,1,121.0,0.0,4032,1,False,False,partially_sold
SL-00043268,BAT-000599,STR-002,SKU-0050,2025-03-26,11,1,121.0,0.0,4008,2,False,False,partially_sold
SL-00043269,BAT-000599,STR-002,SKU-0050,2025-03-27,20,1,121.0,0.0,3984,3,False,False,partially_sold
SL-00043270,BAT-000599,STR-002,SKU-0050,2025-03-28,18,1,121.0,0.0,3960,4,False,False,partially_sold
SL-00043271,BAT-000599,STR-002,SKU-0050,2025-03-29,10,1,121.0,0.0,3936,5,True,False,partially_sold
SL-00043272,BAT-000599,STR-002,SKU-0050,2025-03-30,17,1,121.0,0.0,3912,6,True,False,partially_sold
SL-00043273,BAT-000599,STR-002,SKU-0050,2025-03-31,13,1,121.0,0.0,3888,0,False,False,expired_unsold
SL-00043274,BAT-000750,STR-002,SKU-0100,2025-02-22,11,1,106.0,0.0,12480,5,True,False,partially_sold
SL-00043275,BAT-000750,STR-002,SKU-0100,2025-02-23,20,1,106.0,0.0,12456,6,True,False,partially_sold
SL-00043276,BAT-000750,STR-002,SKU-0100,2025-02-24,19,1,106.0,0.0,12432,0,False,False,partially_sold
SL-00043277,BAT-000750,STR-002,SKU-0100,2025-02-25,19,1,106.0,0.0,12408,1,False,False,partially_sold
SL-00043278,BAT-000750,STR-002,SKU-0100,2025-02-26,14,1,106.0,0.0,12384,2,False,True,partially_sold
SL-00043279,BAT-000750,STR-002,SKU-0100,2025-02-27,10,1,106.0,0.0,12360,3,False,False,partially_sold
SL-00043280,BAT-000750,STR-002,SKU-0100,2025-02-28,20,1,106.0,0.0,12336,4,False,False,partially_sold
SL-00043281,BAT-000750,STR-002,SKU-0100,2025-03-01,18,2,106.0,0.0,12312,5,True,False,partially_sold
SL-00043282,BAT-000750,STR-002,SKU-0100,2025-03-02,14,1,106.0,0.0,12288,6,True,False,partially_sold
SL-00043283,BAT-000750,STR-002,SKU-0100,2025-03-03,21,1,106.0,0.0,12264,0,False,False,partially_sold
SL-00043284,BAT-000750,STR-002,SKU-0100,2025-03-04,15,1,106.0,0.0,12240,1,False,False,partially_sold
SL-00043285,BAT-000750,STR-002,SKU-0100,2025-03-05,21,1,106.0,0.0,12216,2,False,False,partially_sold
SL-00043286,BAT-000750,STR-002,SKU-0100,2025-03-06,10,1,106.0,0.0,12192,3,False,False,partially_sold
SL-00043287,BAT-000750,STR-002,SKU-0100,2025-03-07,16,1,106.0,0.0,12168,4,False,False,partially_sold
SL-00043288,BAT-000750,STR-002,SKU-0100,2025-03-08,15,1,106.0,0.0,12144,5,True,True,partially_sold
SL-00043289,BAT-000750,STR-002,SKU-0100,2025-03-09,19,1,106.0,0.0,12120,6,True,False,partially_sold
SL-00043290,BAT-000750,STR-002,SKU-0100,2025-03-10,14,1,106.0,0.0,12096,0,False,False,partially_sold
SL-00043291,BAT-000750,STR-002,SKU-0100,2025-03-11,14,1,106.0,0.0,12072,1,False,False,partially_sold
SL-00043292,BAT-000750,STR-002,SKU-0100,2025-03-12,17,1,106.0,0.0,12048,2,False,False,partially_sold
SL-00043293,BAT-000750,STR-002,SKU-0100,2025-03-13,18,1,106.0,0.0,12024,3,False,False,partially_sold
SL-00043294,BAT-000750,STR-002,SKU-0100,2025-03-14,11,1,106.0,0.0,12000,4,False,False,partially_sold
